direction,qty,entry_time_utc,exit_time_utc,entry_price,exit_price,pnl,commission,mae,mfe,entry_tag,exit_tag
short,1,2026-05-21T04:46:20.132000,2026-05-21T05:16:48.420000,29364.0000,29414.0000,-101.04,1.04,-99.00,27.50,short,stop
long,1,2026-05-21T09:53:05.128000,2026-05-21T10:15:47.084000,29277.2500,29244.5000,-66.54,1.04,-79.00,123.00,long,reverse
short,1,2026-05-21T10:15:47.088000,2026-05-21T10:30:30.304000,29244.5000,29228.5000,30.96,1.04,-43.50,234.50,short,reverse
long,1,2026-05-21T10:30:32.252000,2026-05-21T10:34:00.176000,29229.7500,29179.7500,-101.04,1.04,-99.50,13.00,long,stop
short,1,2026-05-21T11:08:43.892000,2026-05-21T11:13:41.696000,29153.0000,29203.0000,-101.04,1.04,-99.50,30.00,short,stop
long,1,2026-05-21T11:13:56.488000,2026-05-21T11:34:30.212000,29240.7500,29190.7500,-101.04,1.04,-99.50,45.00,long,stop
short,1,2026-05-21T13:23:33.876000,2026-05-21T13:25:07.288000,29375.7500,29425.7500,-101.04,1.04,-99.50,18.50,short,stop
long,1,2026-05-21T13:40:03.160000,2026-05-21T14:13:26.756000,29464.5000,29453.0000,-24.04,1.04,-23.50,178.50,long,reverse
short,1,2026-05-21T14:14:47.664000,2026-05-21T15:09:34.964000,29452.5000,29398.7500,106.46,1.04,-51.00,312.00,short,reverse
long,1,2026-05-21T15:09:35.852000,2026-05-21T20:32:51.992000,29399.7500,29599.0000,397.46,1.04,-39.00,406.00,long,eod
short,1,2026-05-22T04:59:12.880000,2026-05-22T08:12:17.856000,29564.2500,29538.2500,50.96,1.04,-7.00,253.50,short,reverse
long,1,2026-05-22T08:12:17.864000,2026-05-22T09:42:38.112000,29539.5000,29617.7500,155.46,1.04,-20.50,357.50,long,reverse
short,1,2026-05-22T09:42:38.116000,2026-05-22T09:45:38.956000,29616.2500,29666.2500,-101.04,1.04,-99.50,3.50,short,stop
long,1,2026-05-22T10:33:59.068000,2026-05-22T14:34:42.376000,29591.5000,29645.7500,107.46,1.04,-14.50,312.50,long,reverse
short,1,2026-05-22T14:34:42.520000,2026-05-22T16:31:05.956000,29645.2500,29504.7500,279.96,1.04,-59.50,285.50,short,eod
long,1,2026-05-24T18:00:00.100000,2026-05-24T20:49:45.616000,29676.0000,29933.5000,513.96,1.04,-8.00,518.00,long,eod
short,1,2026-05-25T03:20:02.432000,2026-05-25T03:31:39.468000,29893.0000,29943.0000,-101.04,1.04,-99.50,8.50,short,stop
long,1,2026-05-25T07:45:32.940000,2026-05-25T08:45:10.604000,29988.0000,29938.0000,-101.04,1.04,-99.50,4.00,long,stop
short,1,2026-05-25T18:42:42.652000,2026-05-25T20:34:44.120000,29888.2500,29855.2500,64.96,1.04,-42.00,175.50,short,eod
long,1,2026-05-26T05:45:51.272000,2026-05-26T09:35:12.492000,29844.0000,29833.5000,-22.04,1.04,-52.00,183.50,long,reverse
short,1,2026-05-26T09:35:12.492000,2026-05-26T09:40:52.124000,29833.5000,29883.5000,-101.04,1.04,-99.50,14.00,short,stop
long,1,2026-05-26T09:43:19.680000,2026-05-26T11:07:14.244000,29927.7500,30017.7500,178.96,1.04,-37.50,382.50,long,reverse
short,1,2026-05-26T11:07:14.420000,2026-05-26T12:27:09.412000,30016.7500,29986.7500,58.96,1.04,-60.00,262.50,short,reverse
long,1,2026-05-26T12:27:49.608000,2026-05-26T20:48:43.048000,29987.7500,30136.2500,295.96,1.04,-81.00,298.00,long,eod
short,1,2026-05-27T08:49:07.532000,2026-05-27T09:50:57.764000,30279.0000,30038.0000,480.96,1.04,-11.50,683.00,short,reverse
long,1,2026-05-27T09:50:58.444000,2026-05-27T10:10:48.368000,30039.7500,29997.2500,-86.04,1.04,-99.50,119.00,long,reverse
short,1,2026-05-27T10:10:48.412000,2026-05-27T10:16:52.344000,29996.2500,30046.2500,-101.04,1.04,-99.50,28.50,short,stop
long,1,2026-05-27T10:36:33.504000,2026-05-27T10:56:53.728000,29979.0000,29929.0000,-101.04,1.04,-99.50,90.00,long,stop
short,1,2026-05-27T10:56:59.268000,2026-05-27T11:10:51.572000,29923.0000,29973.0000,-101.04,1.04,-99.50,24.00,short,stop
long,1,2026-05-27T12:11:19.912000,2026-05-27T13:06:41.732000,29980.7500,29946.2500,-70.04,1.04,-69.50,135.50,long,reverse
short,1,2026-05-27T13:06:42.128000,2026-05-27T14:07:45.632000,29945.0000,29995.0000,-101.04,1.04,-99.50,100.00,short,stop
long,1,2026-05-27T14:07:45.636000,2026-05-27T18:30:13.340000,29995.2500,30035.0000,78.46,1.04,-33.00,284.50,long,reverse
short,1,2026-05-27T18:30:13.372000,2026-05-27T20:48:50.760000,30034.7500,30039.7500,-11.04,1.04,-93.50,144.50,short,eod
long,1,2026-05-28T01:33:05.496000,2026-05-28T06:50:28.196000,29867.5000,29893.0000,49.96,1.04,-10.50,262.50,long,reverse
short,1,2026-05-28T06:51:14.280000,2026-05-28T08:06:24.360000,29894.0000,29944.0000,-101.04,1.04,-99.50,63.00,short,stop
long,1,2026-05-28T08:30:10.080000,2026-05-28T09:34:08.424000,29962.5000,30010.0000,93.96,1.04,-4.00,300.00,long,reverse
short,1,2026-05-28T09:34:08.544000,2026-05-28T10:07:34.364000,30008.7500,30022.2500,-28.04,1.04,-37.50,177.00,short,reverse
long,1,2026-05-28T10:07:34.364000,2026-05-28T10:22:28.792000,30022.2500,30084.5000,123.46,1.04,-32.00,326.00,long,reverse
short,1,2026-05-28T10:22:28.824000,2026-05-28T10:26:59.280000,30083.2500,30133.2500,-101.04,1.04,-99.50,40.00,short,stop
long,1,2026-05-28T10:30:52.712000,2026-05-28T10:34:55.604000,30164.2500,30114.2500,-101.04,1.04,-99.50,4.50,long,stop
short,1,2026-05-28T20:33:57.284000,2026-05-28T20:53:49.392000,30263.2500,30235.0000,55.46,1.04,-5.00,57.00,short,eod
long,1,2026-05-29T02:22:18.800000,2026-05-29T03:32:55.564000,30336.2500,30286.2500,-101.04,1.04,-99.50,29.00,long,stop
short,1,2026-05-29T10:15:23.560000,2026-05-29T10:51:26.104000,30434.7500,30370.0000,128.46,1.04,-24.50,330.00,short,reverse
long,1,2026-05-29T10:51:26.220000,2026-05-29T13:32:17.036000,30371.7500,30348.2500,-48.04,1.04,-92.00,152.50,long,reverse
short,1,2026-05-29T13:32:17.036000,2026-05-29T14:30:20.348000,30348.2500,30391.5000,-87.54,1.04,-89.00,114.50,short,reverse
long,1,2026-05-29T14:30:27.532000,2026-05-29T14:45:44.572000,30393.5000,30343.5000,-101.04,1.04,-99.50,17.50,long,stop
short,1,2026-06-01T03:41:19.456000,2026-06-01T09:32:35.324000,30492.7500,30393.2500,197.96,1.04,-47.50,403.50,short,reverse
long,1,2026-06-01T09:32:35.420000,2026-06-01T09:55:18.312000,30394.2500,30362.7500,-64.04,1.04,-64.00,146.00,long,reverse
short,1,2026-06-01T09:55:18.648000,2026-06-01T10:16:52.604000,30361.2500,30401.0000,-80.54,1.04,-80.00,132.50,short,reverse
long,1,2026-06-01T10:16:53.064000,2026-06-01T10:18:55.012000,30402.2500,30352.2500,-101.04,1.04,-99.50,2.50,long,stop
short,1,2026-06-01T12:17:33.528000,2026-06-01T12:29:25.788000,30460.0000,30510.0000,-101.04,1.04,-99.50,20.00,short,stop
long,1,2026-06-01T12:52:12.528000,2026-06-01T15:35:58.528000,30551.0000,30590.7500,78.46,1.04,-32.00,282.00,long,reverse
short,1,2026-06-01T15:36:02.580000,2026-06-01T20:53:10.576000,30589.5000,30378.2500,421.46,1.04,-23.00,428.50,short,eod
long,1,2026-06-02T00:46:41.484000,2026-06-02T09:08:45.692000,30422.2500,30484.5000,123.46,1.04,-1.50,331.00,long,reverse
short,1,2026-06-02T09:08:45.724000,2026-06-02T09:22:48.636000,30483.7500,30533.7500,-101.04,1.04,-99.50,5.50,short,stop
long,1,2026-06-02T09:46:55.604000,2026-06-02T10:27:14.792000,30525.2500,30545.7500,39.96,1.04,-21.00,244.00,long,reverse
short,1,2026-06-02T10:27:14.876000,2026-06-02T10:31:46.744000,30544.5000,30594.5000,-101.04,1.04,-99.50,14.50,short,stop
long,1,2026-06-02T10:59:04.684000,2026-06-02T13:38:16.572000,30638.5000,30611.5000,-55.04,1.04,-54.00,148.00,long,reverse
short,1,2026-06-02T13:38:16.596000,2026-06-02T14:12:17.732000,30610.7500,30660.7500,-101.04,1.04,-99.50,3.50,short,stop
long,1,2026-06-02T15:48:10.348000,2026-06-02T19:16:47.336000,30701.2500,30662.5000,-78.54,1.04,-77.50,124.50,long,reverse
short,1,2026-06-02T19:16:47.720000,2026-06-02T19:42:34.136000,30661.7500,30665.7500,-9.04,1.04,-11.50,191.00,short,reverse
long,1,2026-06-02T19:42:41.184000,2026-06-02T20:51:59.904000,30668.2500,30719.5000,101.46,1.04,-15.50,114.50,long,eod
short,1,2026-06-03T09:35:09.508000,2026-06-03T09:52:36.444000,30705.2500,30599.2500,210.96,1.04,-64.00,419.50,short,reverse
long,1,2026-06-03T09:52:36.492000,2026-06-03T09:58:06.472000,30599.7500,30549.7500,-101.04,1.04,-99.50,50.50,long,stop
short,1,2026-06-03T11:22:59.068000,2026-06-03T11:30:45.576000,30635.2500,30685.2500,-101.04,1.04,-99.50,40.50,short,stop
long,1,2026-06-03T13:00:00.064000,2026-06-03T13:06:01.580000,30608.2500,30558.2500,-101.04,1.04,-99.50,2.00,long,stop
short,1,2026-06-03T16:15:00.112000,2026-06-03T20:31:11.396000,30600.0000,30469.5000,259.96,1.04,-25.50,464.50,short,reverse
long,1,2026-06-03T20:31:25.772000,2026-06-03T20:54:42.372000,30471.2500,30501.0000,58.46,1.04,-12.00,62.00,long,eod
short,1,2026-06-03T22:12:45.776000,2026-06-03T23:10:42.060000,30399.2500,30449.2500,-101.04,1.04,-99.50,93.50,short,stop
long,1,2026-06-03T23:16:32.480000,2026-06-04T04:08:22.016000,30453.0000,30445.5000,-16.04,1.04,-17.00,186.00,long,reverse
short,1,2026-06-04T04:08:26.052000,2026-06-04T05:54:44.692000,30443.7500,30346.5000,193.46,1.04,-8.50,396.50,short,reverse
long,1,2026-06-04T05:55:04.724000,2026-06-04T06:16:09.612000,30347.5000,30297.5000,-101.04,1.04,-99.50,3.00,long,stop
short,1,2026-06-04T06:50:25.868000,2026-06-04T07:54:11.188000,30247.0000,30264.5000,-36.04,1.04,-83.00,168.00,short,reverse
long,1,2026-06-04T07:54:14.900000,2026-06-04T09:30:08.496000,30265.5000,30231.0000,-70.04,1.04,-84.50,131.00,long,reverse
short,1,2026-06-04T09:30:08.496000,2026-06-04T09:31:25.760000,30231.0000,30281.0000,-101.04,1.04,-99.50,42.00,short,stop
long,1,2026-06-04T09:33:10.836000,2026-06-04T09:42:16.580000,30311.5000,30261.5000,-101.04,1.04,-99.50,106.00,long,stop
short,1,2026-06-04T09:42:16.580000,2026-06-04T09:51:57.552000,30260.5000,30287.2500,-54.54,1.04,-56.00,146.00,short,reverse
long,1,2026-06-04T09:51:57.960000,2026-06-04T09:54:10.636000,30289.5000,30239.5000,-101.04,1.04,-99.50,54.00,long,stop
short,1,2026-06-04T10:03:32.468000,2026-06-04T10:11:10.312000,30216.0000,30251.7500,-72.54,1.04,-75.00,127.50,short,reverse
long,1,2026-06-04T10:11:10.312000,2026-06-04T11:49:34.084000,30251.7500,30367.5000,230.46,1.04,-26.00,434.50,long,reverse
short,1,2026-06-04T11:49:34.336000,2026-06-04T11:58:24.928000,30366.7500,30416.7500,-101.04,1.04,-99.50,9.50,short,stop
long,1,2026-06-04T12:20:56.100000,2026-06-04T15:55:05.108000,30462.7500,30499.5000,72.46,1.04,-53.00,281.00,long,reverse
short,1,2026-06-04T15:55:06.012000,2026-06-04T20:52:32.792000,30498.7500,30132.0000,732.46,1.04,-19.50,734.50,short,eod
long,1,2026-06-04T22:25:17.936000,2026-06-04T23:07:57.552000,30234.5000,30184.5000,-101.04,1.04,-99.50,29.00,long,stop
short,1,2026-06-04T23:54:01.696000,2026-06-05T00:25:44.892000,30148.5000,30198.5000,-101.04,1.04,-99.50,8.00,short,stop
long,1,2026-06-05T04:01:58.928000,2026-06-05T07:19:24.940000,30162.5000,30159.5000,-7.04,1.04,-88.00,195.00,long,reverse
short,1,2026-06-05T07:19:25.116000,2026-06-05T10:10:10.640000,30158.2500,29859.7500,595.96,1.04,-73.00,800.50,short,reverse
long,1,2026-06-05T10:10:10.672000,2026-06-05T10:11:46.604000,29860.2500,29810.2500,-101.04,1.04,-99.50,15.00,long,stop
short,1,2026-06-05T10:25:39.656000,2026-06-05T10:34:45.056000,29841.7500,29891.7500,-101.04,1.04,-99.50,81.50,short,stop
long,1,2026-06-05T10:35:20.328000,2026-06-05T10:42:18.108000,29902.0000,29852.0000,-101.04,1.04,-99.50,52.50,long,stop
short,1,2026-06-05T10:44:32.628000,2026-06-05T12:53:07.888000,29826.0000,29484.7500,681.46,1.04,-95.50,884.00,short,reverse
long,1,2026-06-05T12:53:18.936000,2026-06-05T13:02:25.944000,29486.0000,29436.0000,-101.04,1.04,-99.50,43.50,long,stop
short,1,2026-06-05T13:08:14.176000,2026-06-05T13:34:56.992000,29406.0000,29456.0000,-101.04,1.04,-99.50,90.00,short,stop
long,1,2026-06-05T13:35:08.292000,2026-06-05T13:44:37.248000,29464.7500,29414.7500,-101.04,1.04,-99.50,81.00,long,stop
short,1,2026-06-05T14:04:20.824000,2026-06-05T14:56:41.808000,29404.0000,29200.5000,405.96,1.04,-23.00,607.50,short,reverse
long,1,2026-06-05T14:56:41.808000,2026-06-05T15:00:36.144000,29200.5000,29150.5000,-101.04,1.04,-99.50,30.50,long,stop
short,1,2026-06-05T15:08:56.068000,2026-06-05T15:25:06.436000,29114.0000,29075.0000,76.96,1.04,-32.00,280.50,short,reverse
long,1,2026-06-05T15:25:08.024000,2026-06-05T15:41:38.872000,29076.5000,29059.5000,-35.04,1.04,-39.00,163.00,long,reverse
short,1,2026-06-05T15:41:38.872000,2026-06-05T15:45:44.768000,29059.5000,29109.5000,-101.04,1.04,-99.00,18.50,short,stop
long,1,2026-06-05T15:48:06.128000,2026-06-05T15:55:00.368000,29152.0000,29102.0000,-101.04,1.04,-99.50,85.50,long,stop
short,1,2026-06-05T15:55:55.088000,2026-06-05T16:52:58.072000,29093.0000,28860.0000,464.96,1.04,-38.00,629.00,short,eod
long,1,2026-06-07T18:00:00.236000,2026-06-07T18:00:22.980000,28883.0000,28833.0000,-101.04,1.04,-99.50,84.00,long,stop
short,1,2026-06-07T18:55:45.948000,2026-06-07T19:04:13.452000,28922.2500,28972.2500,-101.04,1.04,-99.50,101.00,short,stop
long,1,2026-06-07T19:04:14.552000,2026-06-07T20:53:18.496000,28972.5000,29199.5000,452.96,1.04,-72.00,631.50,long,eod
short,1,2026-06-07T22:00:27.864000,2026-06-07T22:42:14.576000,29169.2500,29206.2500,-75.04,1.04,-76.00,134.00,short,reverse
long,1,2026-06-07T22:42:14.576000,2026-06-08T00:20:23.048000,29208.0000,29158.0000,-101.04,1.04,-99.50,73.00,long,stop
short,1,2026-06-08T00:34:14.768000,2026-06-08T02:26:34.428000,29143.0000,29076.2500,132.46,1.04,-26.00,341.00,short,reverse
long,1,2026-06-08T02:26:40.544000,2026-06-08T02:50:46.448000,29077.2500,29050.5000,-54.54,1.04,-56.00,147.00,long,reverse
short,1,2026-06-08T02:54:59.420000,2026-06-08T03:13:45.192000,29097.2500,29147.2500,-101.04,1.04,-99.50,33.00,short,stop
long,1,2026-06-08T03:13:49.452000,2026-06-08T04:46:59.272000,29151.0000,29179.0000,54.96,1.04,-71.00,259.00,long,reverse
short,1,2026-06-08T04:46:59.312000,2026-06-08T05:36:41.492000,29177.7500,29227.7500,-101.04,1.04,-97.50,69.50,short,stop
long,1,2026-06-08T05:36:41.496000,2026-06-08T09:30:01.108000,29223.7500,29502.2500,555.96,1.04,-98.00,761.00,long,reverse
short,1,2026-06-08T09:30:01.168000,2026-06-08T09:30:28.524000,29501.2500,29551.2500,-101.04,1.04,-99.50,0.50,short,stop
long,1,2026-06-08T09:38:33.052000,2026-06-08T09:39:13.428000,29497.7500,29447.7500,-101.04,1.04,-99.50,4.00,long,stop
short,1,2026-06-08T09:48:40.208000,2026-06-08T09:52:39.948000,29455.5000,29505.5000,-101.04,1.04,-99.50,43.00,short,stop
long,1,2026-06-08T09:53:59.268000,2026-06-08T09:55:14.944000,29536.5000,29486.5000,-101.04,1.04,-99.50,24.50,long,stop
short,1,2026-06-08T09:56:12.508000,2026-06-08T10:06:53.944000,29448.7500,29437.2500,21.96,1.04,-31.50,235.00,short,reverse
long,1,2026-06-08T10:06:53.976000,2026-06-08T10:15:52.784000,29438.2500,29388.2500,-101.04,1.04,-99.50,68.50,long,stop
short,1,2026-06-08T11:29:26.052000,2026-06-08T11:39:43.468000,29640.2500,29659.2500,-39.04,1.04,-38.00,164.50,short,reverse
long,1,2026-06-08T11:39:43.660000,2026-06-08T11:56:55.940000,29660.0000,29610.0000,-101.04,1.04,-99.50,102.00,long,stop
short,1,2026-06-08T11:58:42.544000,2026-06-08T12:15:43.092000,29610.2500,29660.2500,-101.04,1.04,-99.50,60.50,short,stop
long,1,2026-06-08T12:20:03.444000,2026-06-08T12:24:14.940000,29681.0000,29631.0000,-101.04,1.04,-99.50,24.00,long,stop
short,1,2026-06-08T12:29:21.956000,2026-06-08T13:29:13.968000,29591.7500,29589.2500,3.96,1.04,-78.50,211.50,short,reverse
long,1,2026-06-08T13:29:14.116000,2026-06-08T13:35:41.848000,29590.2500,29540.0000,-101.54,1.04,-99.50,69.00,long,stop
short,1,2026-06-08T13:42:58.404000,2026-06-08T13:49:57.628000,29523.2500,29573.2500,-101.04,1.04,-99.50,28.00,short,stop
long,1,2026-06-08T14:07:10.152000,2026-06-08T14:12:39.264000,29611.2500,29561.2500,-101.04,1.04,-99.50,0.50,long,stop
short,1,2026-06-08T15:08:13.304000,2026-06-08T15:31:47.948000,29510.5000,29477.7500,64.46,1.04,-5.00,267.00,short,reverse
long,1,2026-06-08T15:32:13.672000,2026-06-08T15:40:22.668000,29479.2500,29429.2500,-101.04,1.04,-99.50,29.00,long,stop
short,1,2026-06-08T18:06:48.784000,2026-06-08T18:56:24.152000,29392.0000,29421.0000,-59.04,1.04,-58.50,143.50,short,reverse
long,1,2026-06-08T18:56:24.308000,2026-06-08T20:04:15.236000,29422.2500,29382.0000,-81.54,1.04,-90.00,120.00,long,reverse
short,1,2026-06-08T20:04:15.864000,2026-06-08T20:51:35.596000,29380.2500,29355.0000,49.46,1.04,-29.50,145.50,short,eod
long,1,2026-06-08T22:15:45.188000,2026-06-09T03:56:19.444000,29483.2500,29588.0000,208.46,1.04,-49.50,413.00,long,reverse
short,1,2026-06-09T03:56:26.740000,2026-06-09T04:10:22.040000,29586.0000,29636.0000,-101.04,1.04,-99.50,40.00,short,stop
long,1,2026-06-09T04:14:56.976000,2026-06-09T06:06:58.352000,29668.2500,29618.2500,-101.04,1.04,-99.50,61.00,long,stop
short,1,2026-06-09T09:34:01.340000,2026-06-09T09:35:47.156000,29646.0000,29696.0000,-101.04,1.04,-99.50,25.50,short,stop
long,1,2026-06-09T09:43:10.284000,2026-06-09T09:54:39.920000,29735.2500,29747.5000,23.46,1.04,-6.50,223.50,long,reverse
short,1,2026-06-09T09:54:40.544000,2026-06-09T10:23:58.648000,29745.2500,29468.0000,553.46,1.04,-5.00,770.00,short,reverse
long,1,2026-06-09T10:23:58.860000,2026-06-09T10:30:08.696000,29468.7500,29425.0000,-88.54,1.04,-87.50,114.50,long,reverse
short,1,2026-06-09T10:30:08.704000,2026-06-09T10:37:55.796000,29424.2500,29474.2500,-101.04,1.04,-99.50,85.00,short,stop
long,1,2026-06-09T10:37:58.792000,2026-06-09T10:38:47.844000,29483.0000,29433.0000,-101.04,1.04,-99.50,10.50,long,stop
short,1,2026-06-09T10:43:19.252000,2026-06-09T10:52:39.156000,29386.2500,29187.7500,395.96,1.04,-24.50,605.00,short,reverse
long,1,2026-06-09T10:52:39.716000,2026-06-09T10:53:01.156000,29189.0000,29139.0000,-101.04,1.04,-99.00,3.50,long,stop
short,1,2026-06-09T11:05:25.600000,2026-06-09T11:06:36.592000,29156.0000,29206.0000,-101.04,1.04,-99.50,26.00,short,stop
long,1,2026-06-09T11:09:23.640000,2026-06-09T11:16:26.504000,29244.0000,29201.2500,-86.54,1.04,-86.00,116.00,long,reverse
short,1,2026-06-09T11:16:26.512000,2026-06-09T11:40:35.740000,29200.2500,28916.0000,567.46,1.04,-17.50,777.50,short,reverse
long,1,2026-06-09T11:40:35.740000,2026-06-09T11:41:20.876000,28916.0000,28866.0000,-101.04,1.04,-99.50,9.00,long,stop
short,1,2026-06-09T11:54:16.112000,2026-06-09T12:02:12.276000,28870.0000,28783.5000,171.96,1.04,-31.00,377.50,short,reverse
long,1,2026-06-09T12:02:12.304000,2026-06-09T12:02:40.840000,28785.0000,28735.0000,-101.04,1.04,-99.50,5.50,long,stop
short,1,2026-06-09T12:05:50.456000,2026-06-09T12:22:19.576000,28685.0000,28504.0000,360.96,1.04,-50.50,565.00,short,reverse
long,1,2026-06-09T12:22:19.704000,2026-06-09T12:30:12.964000,28505.0000,28481.2500,-48.54,1.04,-82.00,152.50,long,reverse
short,1,2026-06-09T12:30:13.680000,2026-06-09T12:31:40.896000,28479.2500,28529.2500,-101.04,1.04,-99.50,68.00,short,stop
long,1,2026-06-09T12:32:16.048000,2026-06-09T12:34:51.152000,28546.0000,28496.0000,-101.04,1.04,-99.50,51.50,long,stop
short,1,2026-06-09T12:38:08.020000,2026-06-09T12:38:29.648000,28488.7500,28383.0000,210.46,1.04,0.00,413.50,short,reverse
long,1,2026-06-09T12:38:30.400000,2026-06-09T12:38:56.604000,28383.2500,28333.2500,-101.04,1.04,-98.50,27.00,long,stop
short,1,2026-06-09T12:39:34.976000,2026-06-09T12:41:28.308000,28294.2500,28330.0000,-72.54,1.04,-71.50,134.00,short,reverse
long,1,2026-06-09T12:41:28.508000,2026-06-09T12:41:59.796000,28330.2500,28280.2500,-101.04,1.04,-99.50,10.00,long,stop
short,1,2026-06-09T12:46:45.768000,2026-06-09T12:51:44.648000,28335.2500,28385.2500,-101.04,1.04,-99.50,37.50,short,stop
long,1,2026-06-09T12:58:20.920000,2026-06-09T13:24:11.760000,28381.5000,28686.2500,608.46,1.04,-19.50,812.00,long,reverse
short,1,2026-06-09T13:24:11.932000,2026-06-09T13:27:38.020000,28685.2500,28735.2500,-101.04,1.04,-99.50,25.00,short,stop
long,1,2026-06-09T13:28:34.536000,2026-06-09T13:30:55.040000,28774.0000,28724.0000,-101.04,1.04,-99.50,10.50,long,stop
short,1,2026-06-09T13:46:15.524000,2026-06-09T13:51:15.580000,28823.7500,28813.0000,20.46,1.04,-27.00,224.00,short,reverse
long,1,2026-06-09T13:51:15.604000,2026-06-09T13:53:49.776000,28814.0000,28764.0000,-101.04,1.04,-99.50,76.50,long,stop
short,1,2026-06-09T14:44:28.924000,2026-06-09T14:52:26.032000,28945.5000,28995.5000,-101.04,1.04,-99.50,64.00,short,stop
long,1,2026-06-09T14:52:45.628000,2026-06-09T15:10:03.044000,29014.7500,29044.0000,57.46,1.04,-79.50,262.00,long,reverse
short,1,2026-06-09T15:10:03.116000,2026-06-09T15:28:52.004000,29043.7500,28941.5000,203.46,1.04,-14.00,409.50,short,reverse
long,1,2026-06-09T15:28:52.124000,2026-06-09T15:40:09.432000,28942.2500,28892.2500,-101.04,1.04,-99.50,93.00,long,stop
short,1,2026-06-09T15:40:15.940000,2026-06-09T15:42:35.848000,28882.0000,28932.0000,-101.04,1.04,-99.50,58.00,short,stop
long,1,2026-06-09T15:50:04.940000,2026-06-09T16:13:08.088000,28948.5000,29094.0000,289.96,1.04,-18.50,494.50,long,reverse
short,1,2026-06-09T16:13:08.148000,2026-06-09T16:41:19.708000,29093.2500,29143.5000,-101.54,1.04,-99.00,22.00,short,stop
long,1,2026-06-09T19:07:38.072000,2026-06-09T19:12:03.244000,29090.0000,29040.0000,-101.04,1.04,-99.50,20.00,long,stop
short,1,2026-06-09T19:27:09.932000,2026-06-09T19:53:09.928000,28999.5000,29049.5000,-101.04,1.04,-99.50,38.50,short,stop
long,1,2026-06-09T20:00:03.612000,2026-06-09T20:32:32.728000,29084.0000,29069.2500,-30.54,1.04,-32.00,170.00,long,reverse
short,1,2026-06-09T20:32:32.880000,2026-06-09T20:53:44.524000,29067.0000,29066.0000,0.96,1.04,-1.00,204.00,short,reverse
long,1,2026-06-09T20:53:44.848000,2026-06-09T20:53:44.864000,29066.7500,29069.0000,3.46,1.04,0.00,14.50,long,eod
short,1,2026-06-09T22:53:29.576000,2026-06-09T23:06:18.320000,28970.2500,29020.5000,-101.54,1.04,-99.50,26.00,short,stop
long,1,2026-06-10T01:56:31.796000,2026-06-10T04:02:37.320000,28953.2500,28906.0000,-95.54,1.04,-94.50,120.50,long,reverse
short,1,2026-06-10T04:02:38.736000,2026-06-10T05:30:37.308000,28905.0000,28785.0000,238.96,1.04,-72.50,442.00,short,reverse
long,1,2026-06-10T05:30:37.604000,2026-06-10T06:17:10.240000,28785.5000,28735.5000,-101.04,1.04,-99.50,74.50,long,stop
short,1,2026-06-10T06:18:49.332000,2026-06-10T06:28:39.632000,28721.0000,28771.0000,-101.04,1.04,-99.50,42.00,short,stop
long,1,2026-06-10T06:30:41.656000,2026-06-10T07:03:48.664000,28802.0000,28752.0000,-101.04,1.04,-99.50,86.50,long,stop
short,1,2026-06-10T07:03:57.552000,2026-06-10T07:11:44.796000,28740.0000,28740.5000,-2.04,1.04,-47.50,204.50,short,reverse
long,1,2026-06-10T07:12:55.768000,2026-06-10T07:25:16.780000,28695.0000,28663.2500,-64.54,1.04,-64.00,140.00,long,reverse
short,1,2026-06-10T07:25:17.924000,2026-06-10T08:05:24.928000,28661.7500,28711.7500,-101.04,1.04,-99.50,103.00,short,stop
long,1,2026-06-10T08:05:58.908000,2026-06-10T08:16:03.308000,28717.5000,28667.5000,-101.04,1.04,-99.50,29.00,long,stop
short,1,2026-06-10T08:30:36.800000,2026-06-10T08:32:58.568000,28842.5000,28890.7500,-97.54,1.04,-97.00,108.00,short,reverse
long,1,2026-06-10T08:32:58.568000,2026-06-10T08:35:20.160000,28890.7500,28887.0000,-8.54,1.04,-7.50,201.50,long,reverse
short,1,2026-06-10T08:35:20.176000,2026-06-10T08:37:05.800000,28886.0000,28936.0000,-101.04,1.04,-99.50,70.00,short,stop
long,1,2026-06-10T08:39:03.160000,2026-06-10T08:39:22.332000,28951.2500,28901.2500,-101.04,1.04,-99.50,4.00,long,stop
short,1,2026-06-10T08:58:32.816000,2026-06-10T09:30:05.532000,28855.0000,28905.0000,-101.04,1.04,-99.50,66.00,short,stop
long,1,2026-06-10T09:30:10.172000,2026-06-10T09:31:06.468000,28926.0000,28876.0000,-101.04,1.04,-99.50,57.00,long,stop
short,1,2026-06-10T09:31:24.764000,2026-06-10T09:32:04.460000,28852.7500,28902.7500,-101.04,1.04,-99.50,59.00,short,stop
long,1,2026-06-10T09:35:40.108000,2026-06-10T09:41:15.264000,28873.2500,28924.2500,100.96,1.04,-37.50,299.00,long,reverse
short,1,2026-06-10T09:41:17.020000,2026-06-10T09:42:41.020000,28920.7500,28950.7500,-61.04,1.04,-60.50,141.50,short,reverse
long,1,2026-06-10T09:42:41.020000,2026-06-10T09:50:41.688000,28950.7500,29062.0000,221.46,1.04,-13.00,423.00,long,reverse
short,1,2026-06-10T09:50:41.856000,2026-06-10T09:57:32.900000,29060.5000,29087.7500,-55.54,1.04,-55.00,153.50,short,reverse
long,1,2026-06-10T09:57:32.904000,2026-06-10T09:58:32.868000,29088.0000,29038.0000,-101.04,1.04,-99.50,12.00,long,stop
